player_id,player_display_name,position,season,recent_team,games,racr,target_share,air_yards_share,wopr,receptions_per_game,targets_per_game,receiving_yards_per_game,receiving_tds_per_game,receiving_fumbles_per_game,receiving_air_yards_per_game,receiving_yards_after_catch_per_game,receiving_first_downs_per_game,receiving_epa_per_game,fantasy_points_ppr_per_game,fantasy_points_ppr_per_game_next_year
00-0036556,Brevin Jordan,TE,2021,HOU,8,1.12,0.05,0.04,0.11,2.5,3.5,22.25,0.38,0.0,19.88,12.38,1.25,0.72,6.98,2.98
00-0036556,Brevin Jordan,TE,2022,HOU,9,0.62,0.05,0.05,0.11,1.56,3.11,14.22,0.0,0.0,22.78,8.67,0.78,-1.52,2.98,5.09
00-0036556,Brevin Jordan,TE,2023,HOU,10,1.9,0.04,0.02,0.07,1.7,2.1,21.9,0.2,0.0,11.5,12.4,1.3,1.75,5.09,
00-0036590,Quintin Morris,TE,2022,BUF,9,1.09,0.02,0.01,0.04,0.89,1.22,9.33,0.11,0.11,8.56,4.22,0.67,-0.02,2.27,1.46
00-0036590,Quintin Morris,TE,2024,BUF,10,0.49,0.02,0.02,0.04,0.5,0.8,3.6,0.1,0.0,7.4,2.2,0.3,0.13,1.46,
00-0036628,John Bates,TE,2021,WAS,12,1.67,0.05,0.04,0.1,1.67,2.08,20.75,0.08,0.08,12.42,11.58,0.92,1.31,4.24,3.42
00-0036628,John Bates,TE,2022,WAS,9,0.95,0.04,0.03,0.08,1.56,2.44,12.0,0.11,0.11,12.67,6.0,0.44,-0.32,3.42,2.27
00-0036628,John Bates,TE,2023,WAS,15,0.86,0.05,0.04,0.1,1.27,1.87,10.07,0.0,0.0,11.67,4.33,0.4,-0.37,2.27,1.11
00-0036628,John Bates,TE,2024,WAS,13,1.33,0.03,0.02,0.05,0.62,1.0,6.46,0.0,0.08,4.85,3.77,0.23,-0.05,1.11,
00-0036637,Noah Gray,TE,2022,KC,17,1.76,0.06,0.04,0.11,1.65,2.0,17.59,0.06,0.0,10.0,10.71,0.82,0.76,4.12,4.41
00-0036637,Noah Gray,TE,2023,KC,16,1.13,0.07,0.07,0.15,1.75,2.56,19.06,0.12,0.0,16.88,8.75,0.94,0.32,4.41,7.08
00-0036637,Noah Gray,TE,2024,KC,16,1.41,0.09,0.08,0.19,2.5,3.06,27.31,0.31,0.0,19.31,13.12,1.56,1.45,7.08,
00-0036741,Jack Stoll,TE,2022,PHI,9,1.37,0.03,0.02,0.06,1.22,1.56,13.67,0.0,0.0,10.0,5.44,0.56,0.88,2.59,
00-0036754,Brock Wright,TE,2021,DET,8,1.67,0.03,0.02,0.06,1.5,2.12,14.62,0.25,0.0,8.75,8.0,0.75,-0.1,4.46,4.54
00-0036754,Brock Wright,TE,2022,DET,14,3.0,0.04,0.02,0.08,1.29,1.71,15.43,0.29,0.0,5.14,11.79,0.93,1.2,4.54,3.12
00-0036754,Brock Wright,TE,2023,DET,9,2.28,0.02,0.01,0.04,1.44,1.56,10.11,0.11,0.0,4.44,5.44,0.22,0.56,3.12,3.18
00-0036754,Brock Wright,TE,2024,DET,11,1.23,0.03,0.02,0.06,1.18,1.45,9.09,0.18,0.0,7.36,6.82,0.64,0.28,3.18,
00-0036825,Feleipe Franks,TE,2024,CAR,9,0.24,0.01,0.01,0.02,0.11,0.33,1.33,0.0,0.0,5.44,0.0,0.11,-0.32,0.24,
00-0036876,Kylen Granson,TE,2021,IND,10,1.8,0.03,0.01,0.06,1.1,1.5,10.6,0.0,0.0,5.9,7.6,0.4,0.43,2.16,4.71
00-0036876,Kylen Granson,TE,2022,IND,13,1.17,0.07,0.07,0.15,2.38,3.08,23.23,0.0,0.08,19.92,9.77,1.31,-0.06,4.71,4.87
00-0036876,Kylen Granson,TE,2023,IND,15,0.92,0.09,0.09,0.2,2.0,3.33,24.53,0.07,0.0,26.8,8.53,1.27,0.76,4.87,2.01
00-0036876,Kylen Granson,TE,2024,IND,16,0.52,0.06,0.06,0.14,0.88,1.94,11.38,0.0,0.0,22.0,6.81,0.5,-0.53,2.01,
00-0036887,Luke Farrell,TE,2021,JAX,8,0.77,0.02,0.02,0.04,0.88,1.38,7.0,0.0,0.12,9.12,3.5,0.38,-0.45,1.58,2.85
00-0036887,Luke Farrell,TE,2023,JAX,10,2.18,0.02,0.01,0.05,1.3,1.5,15.5,0.0,0.0,7.1,9.6,0.5,0.8,2.85,1.56
00-0036887,Luke Farrell,TE,2024,JAX,12,0.82,0.03,0.02,0.06,1.0,1.42,5.58,0.0,0.0,6.83,2.5,0.33,-0.39,1.56,
00-0036894,Pat Freiermuth,TE,2021,PIT,16,1.15,0.12,0.1,0.25,3.75,4.94,31.06,0.44,0.06,27.0,15.44,2.12,1.61,9.48,9.88
00-0036894,Pat Freiermuth,TE,2022,PIT,15,0.89,0.18,0.17,0.39,4.2,6.53,48.8,0.13,0.0,54.73,18.73,2.47,0.59,9.88,6.98
00-0036894,Pat Freiermuth,TE,2023,PIT,11,0.99,0.1,0.08,0.2,2.91,4.27,28.0,0.18,0.0,28.27,13.18,1.55,0.87,6.98,10.02
00-0036894,Pat Freiermuth,TE,2024,PIT,17,1.37,0.17,0.12,0.34,3.82,4.59,38.41,0.41,0.12,28.06,16.41,1.88,2.11,10.02,
00-0036970,Kyle Pitts,TE,2021,ATL,17,0.86,0.2,0.29,0.5,4.0,6.47,60.35,0.06,0.0,70.18,18.41,2.53,1.55,10.39,7.56
00-0036970,Kyle Pitts,TE,2022,ATL,10,0.44,0.15,0.2,0.36,2.8,5.9,35.6,0.2,0.0,81.2,13.0,2.0,0.34,7.56,8.08
00-0036970,Kyle Pitts,TE,2023,ATL,17,0.65,0.18,0.24,0.43,3.12,5.29,39.24,0.18,0.0,60.53,7.88,2.06,1.02,8.08,7.72
00-0036970,Kyle Pitts,TE,2024,ATL,17,0.97,0.14,0.14,0.3,2.76,4.35,35.41,0.24,0.0,36.65,16.0,1.24,0.41,7.72,
00-0037004,Hunter Long,TE,2024,LA,11,1.94,0.02,0.01,0.03,0.64,0.82,5.45,0.0,0.0,2.82,2.73,0.18,0.21,1.73,
00-0037005,Tommy Tremble,TE,2021,CAR,15,0.63,0.06,0.06,0.14,1.33,2.33,12.0,0.07,0.0,19.13,4.67,0.67,0.42,3.54,3.63
00-0037005,Tommy Tremble,TE,2022,CAR,15,0.71,0.07,0.07,0.16,1.27,2.13,11.6,0.2,0.0,16.33,4.13,0.6,-0.11,3.63,4.03
00-0037005,Tommy Tremble,TE,2023,CAR,15,0.95,0.06,0.05,0.12,1.53,2.13,12.93,0.2,0.0,13.6,6.33,0.67,0.14,4.03,5.64
00-0037005,Tommy Tremble,TE,2024,CAR,10,1.29,0.06,0.04,0.12,2.3,3.2,23.4,0.2,0.1,18.2,12.5,1.2,0.5,5.64,
00-0037011,Tre' McKitty,TE,2022,LAC,13,1.26,0.03,0.01,0.05,0.77,1.38,5.54,0.0,0.08,4.38,4.0,0.08,-0.43,1.32,
00-0037078,Cole Turner,TE,2023,WAS,8,1.18,0.02,0.02,0.05,1.38,1.88,15.0,0.0,0.0,12.75,6.25,0.5,-0.0,2.88,
00-0037086,Grant Calcaterra,TE,2024,PHI,15,1.35,0.07,0.06,0.15,1.6,2.0,19.87,0.07,0.0,14.67,8.4,1.0,1.06,3.99,
00-0037168,Armani Rogers,TE,2022,WAS,9,4.92,0.01,0.0,0.02,0.56,0.67,7.11,0.0,0.0,1.44,6.33,0.44,0.4,1.56,
00-0037252,Greg Dulcich,TE,2022,DEN,10,0.66,0.1,0.12,0.24,3.3,5.5,41.1,0.2,0.0,62.4,15.5,1.8,0.05,8.61,
00-0037282,James Mitchell,TE,2022,DET,8,2.22,0.02,0.01,0.04,1.38,1.38,14.12,0.12,0.0,6.38,7.75,0.88,1.25,3.54,
00-0037292,Andrew Ogletree,TE,2023,IND,11,0.7,0.04,0.05,0.09,0.82,1.91,13.36,0.18,0.0,19.0,2.73,0.73,0.83,3.25,2.16
00-0037292,Andrew Ogletree,TE,2024,IND,12,0.73,0.03,0.03,0.06,0.75,1.17,9.08,0.08,0.0,12.5,4.17,0.5,0.11,2.16,
00-0037304,Connor Heyward,TE,2022,PIT,15,1.64,0.03,0.02,0.06,0.8,1.13,10.07,0.07,0.0,6.13,4.13,0.4,0.27,2.39,2.84
00-0037304,Connor Heyward,TE,2023,PIT,14,0.95,0.07,0.05,0.14,1.64,2.43,11.93,0.0,0.0,12.5,6.71,0.57,-0.3,2.84,1.33
00-0037304,Connor Heyward,TE,2024,PIT,12,0.6,0.02,0.02,0.04,0.5,0.67,3.33,0.08,0.0,5.58,0.58,0.25,-0.07,1.33,
00-0037311,Ko Kieft,TE,2022,TB,13,1.4,0.01,0.01,0.03,0.54,0.77,6.15,0.08,0.0,4.38,2.38,0.38,0.36,1.62,0.72
00-0037311,Ko Kieft,TE,2023,TB,10,0.03,0.01,0.01,0.02,0.1,0.5,0.2,0.1,0.0,6.1,0.2,0.1,-0.13,0.72,
00-0037475,Stone Smartt,TE,2023,LAC,12,0.86,0.03,0.04,0.08,0.92,1.75,12.92,0.08,0.0,15.0,4.67,0.5,0.28,2.71,3.87
00-0037475,Stone Smartt,TE,2024,LAC,9,1.08,0.04,0.04,0.09,1.78,2.11,23.11,0.0,0.11,21.33,7.33,1.22,0.83,3.87,
00-0037539,Lucas Krull,TE,2024,DEN,10,1.29,0.04,0.03,0.08,1.9,2.3,15.2,0.0,0.0,11.8,6.7,0.7,0.45,3.42,
00-0037569,Peyton Hendershot,TE,2022,DAL,12,0.94,0.03,0.02,0.06,0.92,1.33,8.58,0.17,0.0,9.08,3.92,0.67,-0.27,3.29,0.98
00-0037569,Peyton Hendershot,TE,2023,DAL,8,1.41,0.01,0.01,0.02,0.5,0.88,4.75,0.0,0.0,3.38,3.5,0.12,-0.18,0.98,
00-0037744,Trey McBride,TE,2022,ARI,12,1.1,0.06,0.05,0.13,2.42,3.25,22.08,0.08,0.08,20.08,9.75,1.0,0.64,5.12,10.68
00-0037744,Trey McBride,TE,2023,ARI,17,1.27,0.2,0.16,0.4,4.76,6.24,48.53,0.18,0.06,38.35,24.71,2.53,0.58,10.68,15.24
00-0037744,Trey McBride,TE,2024,ARI,16,1.27,0.28,0.24,0.59,6.94,9.19,71.62,0.12,0.0,56.38,32.06,3.94,3.07,15.24,
00-0037755,Jelani Woods,TE,2022,IND,12,0.78,0.07,0.1,0.18,2.08,3.33,26.0,0.25,0.08,33.17,10.0,1.33,0.44,6.18,
00-0037805,Jeremy Ruckert,TE,2023,NYJ,10,1.09,0.04,0.03,0.08,1.6,2.2,15.1,0.0,0.0,13.9,5.1,0.6,0.45,3.11,2.04
00-0037805,Jeremy Ruckert,TE,2024,NYJ,14,1.09,0.05,0.02,0.09,1.29,2.0,7.5,0.0,0.0,6.86,6.0,0.43,-0.11,2.04,
00-0037809,Chig Okonkwo,TE,2022,TEN,16,1.27,0.11,0.1,0.23,2.0,2.88,28.12,0.19,0.0,22.06,15.75,1.38,1.49,6.08,6.67
00-0037809,Chig Okonkwo,TE,2023,TEN,17,1.01,0.16,0.11,0.32,3.18,4.53,31.06,0.06,0.0,30.88,15.29,1.47,0.46,6.67,7.1
00-0037809,Chig Okonkwo,TE,2024,TEN,16,1.15,0.14,0.1,0.28,3.25,4.38,29.94,0.12,0.06,25.94,15.56,1.19,-0.46,7.1,
00-0037838,Isaiah Likely,TE,2022,BAL,14,0.92,0.13,0.1,0.26,2.57,4.29,26.64,0.21,0.0,28.93,10.79,1.29,-0.38,6.52,7.22
00-0037838,Isaiah Likely,TE,2023,BAL,14,1.65,0.08,0.06,0.17,2.14,2.86,29.36,0.36,0.0,17.79,15.43,1.07,2.3,7.22,8.25
00-0037838,Isaiah Likely,TE,2024,BAL,15,1.02,0.13,0.11,0.27,2.8,3.87,31.8,0.4,0.07,31.13,17.07,1.73,1.85,8.25,
00-0038041,Jake Ferguson,TE,2022,DAL,11,2.26,0.04,0.02,0.07,1.73,2.0,15.82,0.18,0.0,7.0,11.27,0.73,0.72,4.4,10.42
00-0038041,Jake Ferguson,TE,2023,DAL,17,1.48,0.17,0.11,0.33,4.18,6.0,44.76,0.29,0.0,30.24,25.0,2.35,1.93,10.42,7.46
00-0038041,Jake Ferguson,TE,2024,DAL,14,1.37,0.14,0.08,0.26,4.21,6.14,35.29,0.0,0.29,25.71,22.07,1.36,-0.91,7.46,
00-0038046,Charlie Kolar,TE,2023,BAL,9,0.99,0.02,0.02,0.04,0.78,1.0,9.67,0.11,0.0,9.78,1.89,0.56,0.85,2.41,2.83
00-0038046,Charlie Kolar,TE,2024,BAL,10,1.98,0.02,0.02,0.05,0.9,1.1,13.1,0.1,0.0,6.6,7.6,0.4,0.82,2.83,
00-0038115,Daniel Bellinger,TE,2022,NYG,11,1.91,0.07,0.04,0.14,2.73,3.18,24.36,0.18,0.09,12.73,13.09,1.27,0.98,6.82,3.61
00-0038115,Daniel Bellinger,TE,2023,NYG,14,1.96,0.06,0.03,0.11,1.79,2.0,18.21,0.0,0.0,9.29,9.57,0.43,0.61,3.61,2.21
00-0038115,Daniel Bellinger,TE,2024,NYG,12,1.81,0.03,0.02,0.06,1.17,1.42,10.42,0.0,0.0,5.75,4.42,0.67,0.45,2.21,
00-0038129,Cade Otton,TE,2022,TB,16,1.02,0.09,0.07,0.19,2.62,4.06,24.44,0.12,0.0,24.0,10.88,1.19,0.31,5.82,6.97
00-0038129,Cade Otton,TE,2023,TB,17,1.01,0.12,0.09,0.25,2.76,3.94,26.76,0.24,0.0,26.59,13.12,1.29,0.74,6.97,10.04
00-0038129,Cade Otton,TE,2024,TB,14,1.27,0.15,0.12,0.31,4.21,6.21,42.86,0.29,0.14,33.64,22.21,2.21,0.9,10.04,
00-0038394,Will Mallory,TE,2023,IND,11,1.02,0.05,0.05,0.1,1.64,2.36,18.82,0.0,0.09,18.45,8.09,1.0,1.06,3.52,
00-0038547,Luke Schoonmaker,TE,2023,DAL,12,0.8,0.02,0.02,0.05,0.67,1.25,5.42,0.17,0.0,6.75,2.25,0.42,-0.37,2.21,4.76
00-0038547,Luke Schoonmaker,TE,2024,DAL,12,1.21,0.06,0.04,0.12,2.25,3.0,20.08,0.08,0.0,16.58,8.08,0.92,0.78,4.76,
00-0038558,Darnell Washington,TE,2023,PIT,8,5.55,0.02,0.0,0.03,0.88,1.25,7.62,0.0,0.0,1.38,6.25,0.5,0.15,1.64,3.46
00-0038558,Darnell Washington,TE,2024,PIT,13,1.85,0.05,0.03,0.1,1.46,1.92,15.38,0.08,0.0,8.31,9.69,0.69,0.66,3.46,
00-0038589,Josh Whyle,TE,2023,TEN,9,0.64,0.03,0.03,0.07,1.0,1.67,10.44,0.11,0.0,16.22,4.44,0.89,0.42,2.71,4.05
00-0038589,Josh Whyle,TE,2024,TEN,15,1.19,0.07,0.05,0.14,1.87,2.47,16.53,0.07,0.0,13.93,9.53,0.93,0.6,4.05,
00-0038720,Julian Hill,TE,2023,MIA,10,1.66,0.02,0.01,0.03,0.6,0.9,4.8,0.0,0.1,2.9,3.0,0.2,-0.44,0.88,1.57
00-0038720,Julian Hill,TE,2024,MIA,14,0.83,0.03,0.03,0.07,0.86,1.36,7.14,0.0,0.07,8.57,4.14,0.36,0.24,1.57,
00-0038783,Nate Adkins,TE,2024,DEN,15,1.85,0.03,0.02,0.05,0.93,1.0,7.67,0.2,0.0,4.13,5.07,0.4,0.61,2.9,
00-0038933,Dalton Kincaid,TE,2023,BUF,16,1.25,0.17,0.11,0.33,4.56,5.69,42.06,0.12,0.06,33.62,19.69,1.81,0.79,9.39,7.75
00-0038933,Dalton Kincaid,TE,2024,BUF,13,0.78,0.15,0.13,0.32,3.38,5.77,34.46,0.15,0.08,44.08,21.08,1.77,1.14,7.75,
00-0038935,Brenton Strange,TE,2024,JAX,14,1.21,0.1,0.07,0.2,2.86,3.79,29.36,0.14,0.07,24.36,13.07,1.5,1.35,6.51,
00-0038996,Tucker Kraft,TE,2023,GB,14,2.28,0.07,0.03,0.13,2.21,2.86,25.36,0.14,0.0,11.14,16.57,1.29,1.27,5.61,9.61
00-0038996,Tucker Kraft,TE,2024,GB,17,1.89,0.15,0.09,0.29,2.94,4.12,41.59,0.41,0.06,22.0,26.82,1.76,2.19,9.61,
00-0039041,Elijah Higgins,TE,2023,ARI,11,1.27,0.04,0.03,0.07,1.27,1.73,14.82,0.09,0.0,11.64,6.09,0.82,0.93,3.3,3.28
00-0039041,Elijah Higgins,TE,2024,ARI,15,1.59,0.05,0.03,0.09,1.33,1.6,11.47,0.13,0.0,7.2,6.0,0.67,0.64,3.28,
00-0039050,Payne Durham,TE,2024,TB,8,0.93,0.02,0.03,0.06,1.38,1.75,14.38,0.25,0.12,15.5,3.0,0.62,1.3,4.31,
00-0039065,Sam LaPorta,TE,2023,DET,17,1.04,0.21,0.21,0.46,5.06,7.06,52.29,0.59,0.0,50.06,21.06,2.82,2.38,14.08,10.91
00-0039065,Sam LaPorta,TE,2024,DET,16,1.25,0.16,0.17,0.35,3.75,5.19,45.38,0.44,0.0,36.25,21.44,2.44,1.96,10.91,
00-0039066,Michael Mayer,TE,2023,LV,13,1.34,0.08,0.05,0.15,2.08,3.08,23.38,0.15,0.0,17.46,12.62,1.46,1.37,5.49,3.33
00-0039066,Michael Mayer,TE,2024,LV,11,0.79,0.05,0.04,0.11,1.91,2.91,14.18,0.0,0.0,17.91,5.55,0.73,-0.0,3.33,
00-0039144,Luke Musgrave,TE,2023,GB,11,1.02,0.08,0.07,0.17,3.09,4.18,32.0,0.09,0.0,31.27,15.36,1.27,1.09,6.84,
00-0039338,Brock Bowers,TE,2024,LV,17,1.29,0.26,0.21,0.53,6.59,9.0,70.24,0.29,0.0,54.29,35.06,3.59,1.59,15.45,
00-0039356,Ja'Tavion Sanders,TE,2024,CAR,15,1.28,0.08,0.06,0.17,2.2,2.87,22.8,0.07,0.07,17.87,12.67,0.93,0.78,4.88,
00-0039359,Cade Stover,TE,2024,HOU,14,1.13,0.04,0.03,0.08,1.07,1.57,9.5,0.07,0.0,8.43,6.71,0.36,0.33,2.45,
00-0039530,Brevyn Spann-Ford,TE,2024,DAL,11,1.07,0.02,0.02,0.05,0.82,1.27,8.0,0.0,0.0,7.45,4.82,0.55,0.12,1.62,
00-0039737,Tip Reiman,TE,2024,ARI,8,3.08,0.01,0.0,0.02,0.75,0.88,4.62,0.0,0.0,1.5,3.62,0.12,0.05,1.21,
00-0039793,AJ Barner,TE,2024,SEA,15,1.8,0.07,0.03,0.12,2.0,2.53,16.33,0.27,0.0,9.07,10.93,1.2,0.74,5.23,
00-0039814,Erick All,TE,2024,CIN,8,2.19,0.04,0.02,0.06,2.5,2.75,19.75,0.0,0.0,9.0,10.88,1.0,0.66,4.47,
00-0039847,Theo Johnson,TE,2024,NYG,11,1.15,0.08,0.07,0.17,2.64,3.91,30.09,0.09,0.0,26.18,13.55,1.45,0.41,6.19,
