player_id,player_display_name,position,years_of_experience,season,recent_team,new_team_next_year,games,receptions_per_game,targets_per_game,receiving_yards_per_game,receiving_tds_per_game,receiving_fumbles_per_game,receiving_air_yards_per_game,receiving_yards_after_catch_per_game,receiving_first_downs_per_game,receiving_epa_per_game,racr,target_share,air_yards_share,wopr,carries_per_game,rushing_yards_per_game,rushing_tds_per_game,rushing_fumbles_per_game,rushing_first_downs_per_game,fantasy_points_ppr_per_game,fantasy_points_ppr_per_game_next_year
00-0037239,Chris Olave,WR,0,2022,NO,0,15,4.8,7.93,69.47,0.27,0.13,112.4,14.0,3.2,1.66,0.62,0.24,0.37,0.62,0.0,0.0,0.0,0.0,0.0,13.21,14.46
00-0037239,Chris Olave,WR,1,2023,NO,0,16,5.44,8.62,70.19,0.31,0.0,114.62,21.69,3.56,2.71,0.61,0.24,0.37,0.61,0.0,0.0,0.0,0.0,0.0,14.46,9.59
00-0037239,Chris Olave,WR,2,2024,NO,0,8,4.0,5.5,50.0,0.12,0.12,56.88,15.12,2.75,0.19,0.88,0.09,0.1,0.2,0.12,0.88,0.0,0.0,0.12,9.59,
00-0037240,Jameson Williams,WR,1,2023,DET,0,12,2.0,3.5,29.5,0.17,0.08,55.42,8.75,1.17,1.14,0.53,0.07,0.16,0.22,0.25,2.42,0.08,0.0,0.08,6.69,14.15
00-0037240,Jameson Williams,WR,2,2024,DET,0,15,3.87,6.07,66.73,0.47,0.0,69.13,33.13,2.67,2.51,0.97,0.17,0.3,0.47,0.73,4.07,0.07,0.0,0.33,14.15,
00-0037247,George Pickens,WR,0,2022,PIT,0,17,3.06,4.94,47.12,0.24,0.0,72.94,6.12,2.24,2.67,0.65,0.15,0.26,0.41,0.18,1.41,0.06,0.0,0.12,9.79,12.28
00-0037247,George Pickens,WR,1,2023,PIT,0,17,3.71,6.24,67.06,0.29,0.18,84.0,22.82,2.53,1.68,0.8,0.22,0.38,0.59,0.18,1.06,0.0,0.0,0.12,12.28,11.74
00-0037247,George Pickens,WR,2,2024,PIT,1,14,4.21,7.36,64.29,0.21,0.07,100.79,15.36,2.64,1.99,0.64,0.22,0.36,0.59,0.14,-0.43,0.0,0.0,0.0,11.74,
00-0037257,David Bell,WR,0,2022,CLE,0,15,1.6,2.33,14.27,0.0,0.0,17.07,4.6,0.47,-0.74,0.84,0.07,0.06,0.14,0.0,0.0,0.0,0.0,0.0,3.03,5.41
00-0037261,Khalil Shakir,WR,0,2022,BUF,0,10,1.0,2.0,16.1,0.1,0.0,20.4,7.4,0.7,0.77,0.79,0.04,0.04,0.08,0.0,0.0,0.0,0.0,0.0,3.41,7.07
00-0037261,Khalil Shakir,WR,1,2023,BUF,0,16,2.44,2.81,38.19,0.12,0.0,25.12,17.62,1.62,2.7,1.52,0.08,0.08,0.18,0.06,0.62,0.0,0.0,0.06,7.07,12.17
00-0037261,Khalil Shakir,WR,2,2024,BUF,0,15,5.07,6.67,54.73,0.27,0.07,36.53,39.8,2.33,2.95,1.5,0.2,0.13,0.39,0.13,0.27,0.0,0.0,0.0,12.17,
00-0037291,Jalen Nailor,WR,0,2022,MIN,0,8,1.12,1.62,22.38,0.12,0.0,18.88,8.38,0.88,0.96,1.19,0.02,0.03,0.05,0.0,0.0,0.0,0.0,0.0,4.11,7.0
00-0037291,Jalen Nailor,WR,2,2024,MIN,0,15,1.87,2.8,27.6,0.4,0.0,32.47,7.07,1.47,1.64,0.85,0.08,0.11,0.2,0.2,-0.27,0.0,0.0,0.07,7.0,
00-0037545,Rashid Shaheed,WR,0,2022,NO,0,12,2.33,2.83,40.67,0.17,0.08,33.08,14.58,1.5,2.59,1.23,0.07,0.09,0.16,0.33,4.75,0.08,0.0,0.17,8.38,10.51
00-0037614,John Metchie III,WR,1,2023,HOU,0,14,1.14,2.14,11.29,0.0,0.0,19.0,6.0,0.5,-0.43,0.59,0.05,0.05,0.12,0.07,0.29,0.0,0.0,0.0,2.3,5.54
00-0037614,John Metchie III,WR,2,2024,HOU,0,10,2.4,3.7,25.4,0.1,0.1,33.3,6.9,1.2,0.31,0.76,0.07,0.07,0.15,0.0,0.0,0.0,0.0,0.0,5.54,
00-0037664,Alec Pierce,WR,0,2022,IND,0,16,2.56,4.88,37.06,0.12,0.06,57.12,7.06,1.75,1.21,0.65,0.13,0.24,0.37,0.0,0.0,0.0,0.0,0.0,7.02,5.61
00-0037664,Alec Pierce,WR,1,2023,IND,0,17,1.88,3.82,30.24,0.12,0.0,57.47,5.71,1.41,1.01,0.53,0.12,0.23,0.34,0.0,0.0,0.0,0.0,0.0,5.61,10.09
00-0037664,Alec Pierce,WR,2,2024,IND,0,16,2.31,4.31,51.5,0.44,0.0,93.75,7.38,2.0,2.52,0.55,0.14,0.28,0.4,0.0,0.0,0.0,0.0,0.0,10.09,
00-0037666,Jalen Tolbert,WR,1,2023,DAL,0,14,1.57,2.57,19.14,0.14,0.0,33.86,2.43,0.93,0.24,0.57,0.06,0.1,0.16,0.0,0.0,0.0,0.0,0.0,4.34,8.94
00-0037666,Jalen Tolbert,WR,2,2024,DAL,0,17,2.88,4.65,35.88,0.41,0.0,53.29,9.76,1.71,1.48,0.67,0.13,0.19,0.33,0.0,0.0,0.0,0.0,0.0,8.94,
00-0037740,Garrett Wilson,WR,0,2022,NYJ,0,17,4.88,8.65,64.88,0.24,0.06,91.06,22.59,3.35,1.97,0.71,0.25,0.3,0.58,0.24,0.24,0.0,0.06,0.06,12.69,12.54
00-0037740,Garrett Wilson,WR,1,2023,NYJ,0,17,5.59,9.88,61.29,0.18,0.12,100.41,19.24,2.76,-0.62,0.61,0.3,0.43,0.75,0.24,0.0,0.0,0.0,0.06,12.54,14.82
00-0037740,Garrett Wilson,WR,2,2024,NYJ,0,17,5.94,9.0,64.94,0.41,0.12,81.06,26.0,3.53,1.34,0.8,0.26,0.33,0.62,0.12,0.29,0.0,0.0,0.06,14.82,
00-0037741,Jahan Dotson,WR,0,2022,WAS,0,12,2.92,5.08,43.58,0.58,0.0,71.08,11.42,2.17,1.82,0.61,0.11,0.19,0.31,0.17,-0.58,0.0,0.0,0.0,10.88,7.34
00-0037741,Jahan Dotson,WR,1,2023,WAS,1,17,2.88,4.88,30.47,0.24,0.0,45.18,6.76,1.59,-0.94,0.67,0.14,0.16,0.32,0.0,0.0,0.0,0.0,0.0,7.34,2.99
00-0037741,Jahan Dotson,WR,2,2024,PHI,0,14,1.36,2.36,15.43,0.0,0.0,23.36,5.14,0.86,-0.08,0.66,0.08,0.09,0.18,0.07,0.93,0.0,0.0,0.07,2.99,
00-0037742,Treylon Burks,WR,0,2022,TEN,0,11,3.0,4.91,40.36,0.09,0.0,56.73,15.0,1.73,0.35,0.71,0.12,0.17,0.31,0.36,4.27,0.0,0.0,0.27,8.01,4.43
00-0037801,KaVontae Turpin,WR,0,2022,DAL,0,17,0.06,0.12,0.53,0.0,0.0,0.76,0.29,0.0,-0.1,0.69,0.0,0.0,0.01,0.18,1.0,0.0,0.0,0.06,0.21,3.73
00-0037801,KaVontae Turpin,WR,1,2023,DAL,0,16,0.75,1.12,7.94,0.19,0.0,10.19,2.44,0.56,0.76,0.78,0.03,0.03,0.07,0.69,6.88,0.06,0.06,0.31,3.73,6.13
00-0037801,KaVontae Turpin,WR,2,2024,DAL,0,17,1.82,3.06,24.71,0.12,0.06,25.82,15.29,1.06,0.54,0.96,0.08,0.09,0.19,0.94,5.41,0.0,0.06,0.35,6.13,
00-0037816,Romeo Doubs,WR,0,2022,GB,0,13,3.23,5.15,32.69,0.23,0.15,49.0,14.69,1.54,-0.18,0.67,0.12,0.14,0.29,0.08,0.85,0.0,0.0,0.08,7.82,10.26
00-0037816,Romeo Doubs,WR,1,2023,GB,0,17,3.47,5.65,39.65,0.47,0.06,66.24,7.88,2.41,1.47,0.6,0.17,0.23,0.42,0.0,0.0,0.0,0.0,0.0,10.26,10.16
00-0037816,Romeo Doubs,WR,2,2024,GB,0,13,3.54,5.54,46.23,0.31,0.0,68.15,10.38,2.54,2.29,0.68,0.16,0.21,0.38,0.0,0.0,0.0,0.0,0.0,10.16,
00-0037837,Calvin Austin III,WR,1,2023,PIT,0,16,1.06,1.88,11.25,0.06,0.0,23.62,4.56,0.44,-0.2,0.48,0.06,0.1,0.16,0.69,3.56,0.06,0.0,0.25,3.29,7.11
00-0037837,Calvin Austin III,WR,2,2024,PIT,0,17,2.12,3.41,32.24,0.24,0.0,42.24,8.94,1.06,1.42,0.76,0.13,0.18,0.32,0.0,0.0,0.0,0.0,0.0,7.11,
00-0038090,Skyy Moore,WR,0,2022,KC,0,16,1.38,2.06,15.62,0.0,0.0,16.12,9.44,0.81,0.34,0.97,0.05,0.05,0.12,0.19,1.5,0.0,0.0,0.06,3.09,4.13
00-0038104,Tyquan Thornton,WR,0,2022,NE,0,12,1.83,3.75,20.58,0.17,0.0,53.83,5.25,1.08,-0.24,0.38,0.09,0.16,0.24,0.25,1.33,0.08,0.0,0.08,5.52,3.02
00-0038117,Wan'Dale Robinson,WR,1,2023,NYG,0,15,4.0,5.2,35.0,0.07,0.0,27.33,19.13,1.93,1.46,1.28,0.16,0.11,0.32,0.6,5.8,0.07,0.0,0.27,8.88,10.75
00-0038117,Wan'Dale Robinson,WR,2,2024,NYG,0,17,5.47,8.24,41.12,0.18,0.0,38.59,21.24,2.12,-1.43,1.07,0.25,0.16,0.49,0.18,1.06,0.0,0.0,0.06,10.75,
00-0038124,Christian Watson,WR,0,2022,GB,0,14,2.93,4.71,43.64,0.5,0.0,65.93,18.86,2.0,2.19,0.66,0.12,0.21,0.33,0.5,5.71,0.14,0.0,0.14,11.72,11.26
00-0038124,Christian Watson,WR,1,2023,GB,0,9,3.11,5.89,46.89,0.56,0.0,90.78,11.67,2.22,0.21,0.52,0.09,0.17,0.26,0.44,1.22,0.0,0.0,0.11,11.26,7.52
00-0038124,Christian Watson,WR,2,2024,GB,0,14,2.07,3.79,44.29,0.14,0.07,67.43,10.64,1.5,1.42,0.66,0.11,0.23,0.33,0.29,1.64,0.0,0.0,0.07,7.52,
00-0038359,Xavier Smith,WR,1,2024,LA,0,14,0.14,0.14,0.43,0.0,0.0,0.07,0.36,0.07,-0.01,6.0,0.0,0.0,0.01,0.29,2.57,0.0,0.0,0.07,0.44,
00-0038393,Dontayvion Wicks,WR,0,2023,GB,0,15,2.6,3.87,38.73,0.27,0.2,39.4,14.07,1.93,1.94,0.98,0.1,0.12,0.24,0.07,0.07,0.0,0.0,0.0,7.98,6.5
00-0038393,Dontayvion Wicks,WR,1,2024,GB,0,17,2.29,4.47,24.41,0.29,0.0,51.76,8.18,1.47,-0.46,0.47,0.16,0.21,0.39,0.0,0.0,0.0,0.0,0.0,6.5,
00-0038496,Xavier Gipson,WR,0,2023,NYJ,0,17,1.24,2.24,13.47,0.0,0.0,21.06,6.41,0.53,-0.04,0.64,0.07,0.09,0.16,0.47,4.0,0.06,0.06,0.24,3.69,0.96
00-0038496,Xavier Gipson,WR,1,2024,NYJ,0,17,0.35,0.59,2.29,0.06,0.0,6.59,1.29,0.18,-0.16,0.35,0.02,0.03,0.04,0.06,0.29,0.0,0.0,0.06,0.96,
00-0038543,Jaxon Smith-Njigba,WR,0,2023,SEA,0,17,3.71,5.47,36.94,0.24,0.0,33.47,21.53,1.71,0.72,1.1,0.17,0.14,0.35,0.0,0.0,0.0,0.0,0.0,8.81,14.88
00-0038543,Jaxon Smith-Njigba,WR,1,2024,SEA,0,17,5.88,8.06,66.47,0.35,0.06,69.76,28.06,3.35,2.85,0.95,0.24,0.29,0.56,0.29,1.53,0.0,0.0,0.06,14.88,
00-0038544,Quentin Johnston,WR,0,2023,LAC,0,17,2.24,3.94,25.35,0.12,0.0,50.65,8.94,1.18,0.42,0.5,0.11,0.18,0.29,0.18,0.53,0.0,0.0,0.0,5.53,11.65
00-0038544,Quentin Johnston,WR,1,2024,LAC,0,15,3.67,6.07,47.4,0.53,0.0,65.73,20.4,2.13,2.33,0.72,0.19,0.23,0.44,0.2,0.4,0.0,0.0,0.0,11.65,
00-0038559,Michael Wilson,WR,0,2023,ARI,0,13,2.92,4.46,43.46,0.23,0.0,55.38,10.69,2.23,1.47,0.78,0.11,0.17,0.28,0.0,0.0,0.0,0.0,0.0,8.81,7.78
00-0038559,Michael Wilson,WR,1,2024,ARI,0,16,2.94,4.44,34.25,0.25,0.06,50.31,8.12,1.69,0.63,0.68,0.14,0.22,0.36,0.06,0.44,0.0,0.0,0.0,7.78,
00-0038563,Tre Tucker,WR,0,2023,LV,0,13,1.46,2.62,25.46,0.15,0.0,48.0,2.15,0.92,0.48,0.53,0.06,0.15,0.2,0.77,5.92,0.0,0.0,0.38,5.52,7.61
00-0038563,Tre Tucker,WR,1,2024,LV,0,17,2.76,4.76,31.71,0.18,0.0,59.82,12.24,1.41,0.72,0.53,0.14,0.23,0.37,0.53,2.59,0.06,0.0,0.18,7.61,
00-0038573,Derius Davis,WR,0,2023,LAC,0,17,0.88,1.0,3.88,0.0,0.0,-2.24,6.76,0.0,-0.35,0.0,0.03,-0.01,0.04,0.82,5.94,0.0,0.0,0.35,2.22,2.67
00-0038573,Derius Davis,WR,1,2024,LAC,0,15,0.87,1.13,7.47,0.13,0.0,4.33,7.93,0.33,0.36,1.72,0.03,0.01,0.06,0.8,2.6,0.0,0.0,0.13,2.67,
00-0038606,Parker Washington,WR,0,2023,JAX,0,8,2.0,2.62,16.5,0.25,0.12,19.38,4.25,0.62,-0.19,0.85,0.03,0.03,0.07,0.0,0.0,0.0,0.0,0.0,4.9,6.93
00-0038606,Parker Washington,WR,1,2024,JAX,0,14,2.29,3.64,27.86,0.21,0.07,42.93,7.71,1.36,0.96,0.65,0.1,0.13,0.24,0.0,0.0,0.0,0.0,0.0,6.93,
00-0038608,Kayshon Boutte,WR,1,2024,NE,0,15,2.87,4.53,39.27,0.2,0.0,67.4,10.0,1.67,1.38,0.58,0.14,0.26,0.39,0.0,0.0,0.0,0.0,0.0,8.13,
00-0038618,Xavier Hutchinson,WR,0,2023,HOU,0,12,0.67,1.58,7.5,0.0,0.0,18.0,1.67,0.25,-0.55,0.42,0.03,0.04,0.08,0.42,4.08,0.0,0.0,0.25,1.82,1.69
00-0038618,Xavier Hutchinson,WR,1,2024,HOU,0,14,0.86,1.86,8.36,0.0,0.0,18.86,2.64,0.43,-0.56,0.44,0.05,0.06,0.11,0.0,0.0,0.0,0.0,0.0,1.69,
00-0038619,Andrei Iosivas,WR,0,2023,CIN,0,11,1.36,2.27,10.55,0.36,0.0,19.55,3.18,1.0,0.49,0.54,0.04,0.06,0.1,0.0,0.0,0.0,0.0,0.0,4.6,7.05
00-0038619,Andrei Iosivas,WR,1,2024,CIN,0,17,2.12,3.59,28.18,0.35,0.0,40.71,3.94,1.53,1.41,0.69,0.1,0.15,0.25,0.0,0.0,0.0,0.0,0.0,7.05,
00-0038621,DeMario Douglas,WR,0,2023,NE,0,14,3.5,5.64,40.07,0.0,0.07,46.29,24.0,1.86,-0.4,0.87,0.15,0.16,0.33,0.57,2.93,0.0,0.0,0.14,7.66,9.23
00-0038621,DeMario Douglas,WR,1,2024,NE,0,16,4.12,5.44,38.81,0.19,0.06,33.19,22.44,1.94,1.3,1.17,0.17,0.14,0.36,0.19,1.0,0.0,0.0,0.0,9.23,
00-0038640,Jalen Brooks,WR,1,2024,DAL,0,12,1.0,2.5,14.75,0.08,0.0,34.08,3.08,0.67,-1.47,0.43,0.05,0.09,0.13,0.0,0.0,0.0,0.0,0.0,2.98,
00-0038752,Jake Bobo,WR,0,2023,SEA,0,14,1.36,1.79,14.0,0.14,0.0,10.71,6.21,0.64,0.57,1.31,0.05,0.04,0.09,0.07,0.21,0.07,0.0,0.07,4.06,2.48
00-0038752,Jake Bobo,WR,1,2024,SEA,0,12,1.08,1.42,8.92,0.08,0.0,11.5,2.25,0.67,0.32,0.78,0.03,0.03,0.07,0.0,0.0,0.0,0.0,0.0,2.48,
00-0038821,Rakim Jarrett,WR,1,2024,TB,0,8,1.12,1.38,15.5,0.0,0.0,15.88,2.25,0.62,0.93,0.98,0.02,0.03,0.05,0.0,0.0,0.0,0.0,0.0,2.68,
00-0038824,Ryan Miller,WR,1,2024,TB,0,9,1.33,2.22,14.22,0.22,0.0,21.67,6.11,0.78,0.54,0.66,0.04,0.05,0.09,0.0,0.0,0.0,0.0,0.0,4.09,
00-0038938,Jalin Hyatt,WR,0,2023,NYG,0,13,1.77,3.08,28.69,0.0,0.08,64.69,3.69,0.85,0.24,0.44,0.08,0.22,0.28,0.0,0.0,0.0,0.0,0.0,4.64,1.42
00-0038938,Jalin Hyatt,WR,1,2024,NYG,0,10,0.8,1.9,6.2,0.0,0.0,36.3,0.6,0.3,-0.66,0.17,0.03,0.09,0.11,0.0,0.0,0.0,0.0,0.0,1.42,
00-0038976,Marvin Mims Jr.,WR,0,2023,DEN,0,16,1.38,2.06,23.56,0.06,0.0,31.06,9.62,0.56,0.56,0.76,0.07,0.13,0.2,0.56,1.88,0.0,0.0,0.12,4.67,7.62
00-0038976,Marvin Mims Jr.,WR,1,2024,DEN,0,17,2.29,3.06,29.59,0.35,0.06,22.59,28.06,0.82,1.32,1.31,0.09,0.09,0.21,0.76,2.47,0.0,0.0,0.18,7.62,
00-0038977,Tank Dell,WR,0,2023,HOU,0,10,4.7,7.5,70.9,0.7,0.0,107.0,15.2,3.4,3.01,0.66,0.13,0.21,0.34,1.1,5.1,0.0,0.0,0.3,16.5,10.0
00-0038977,Tank Dell,WR,1,2024,HOU,0,14,3.64,5.79,47.64,0.21,0.0,72.57,11.71,2.5,1.56,0.66,0.15,0.22,0.37,0.64,3.07,0.0,0.0,0.29,10.0,
00-0038979,Cedric Tillman,WR,0,2023,CLE,0,11,1.91,4.0,20.36,0.0,0.0,42.55,8.0,1.09,-2.41,0.48,0.07,0.09,0.17,0.09,0.73,0.0,0.0,0.0,4.02,8.93
00-0038979,Cedric Tillman,WR,1,2024,CLE,0,9,3.22,5.44,37.67,0.33,0.11,61.33,11.56,1.67,-0.14,0.61,0.08,0.11,0.19,0.11,-0.56,0.0,0.0,0.0,8.93,
00-0038994,Jordan Addison,WR,0,2023,MIN,0,17,4.12,6.35,53.59,0.59,0.0,79.24,15.41,2.24,1.54,0.68,0.18,0.27,0.46,0.06,0.12,0.0,0.0,0.0,13.02,14.17
00-0038994,Jordan Addison,WR,1,2024,MIN,0,15,4.2,6.6,58.33,0.6,0.0,85.6,14.2,2.6,2.35,0.68,0.19,0.28,0.48,0.2,1.33,0.07,0.0,0.07,14.17,
00-0038997,Josh Downs,WR,0,2023,IND,0,17,4.0,5.76,45.35,0.12,0.0,41.59,21.82,1.76,1.56,1.09,0.18,0.17,0.39,0.0,0.0,0.0,0.0,0.0,9.24,13.11
00-0038997,Josh Downs,WR,1,2024,IND,0,14,5.14,7.64,57.36,0.36,0.0,52.43,28.29,2.86,1.83,1.09,0.22,0.14,0.42,0.07,0.86,0.0,0.0,0.0,13.11,
00-0039052,Trey Palmer,WR,0,2023,TB,0,17,2.29,4.0,22.65,0.18,0.18,43.29,6.06,1.0,-0.54,0.52,0.12,0.15,0.29,0.18,1.29,0.0,0.0,0.06,5.63,2.35
00-0039052,Trey Palmer,WR,1,2024,TB,0,15,0.8,1.47,11.47,0.07,0.0,21.0,2.8,0.47,0.4,0.55,0.04,0.08,0.11,0.0,0.0,0.0,0.0,0.0,2.35,
00-0039062,Jonathan Mingo,WR,0,2023,CAR,1,15,2.87,5.67,27.87,0.0,0.07,61.4,10.33,1.0,-1.64,0.45,0.16,0.21,0.38,0.0,0.0,0.0,0.0,0.0,5.65,2.3
00-0039062,Jonathan Mingo,WR,1,2024,DAL,0,14,1.21,3.0,11.93,0.0,0.0,33.0,4.79,0.43,-0.95,0.36,0.08,0.1,0.19,0.14,0.36,0.0,0.07,0.0,2.3,
00-0039064,Zay Flowers,WR,0,2023,BAL,0,16,4.81,6.75,53.62,0.31,0.0,57.56,24.19,2.56,1.81,0.93,0.23,0.23,0.5,0.5,3.5,0.06,0.0,0.06,12.9,12.32
00-0039064,Zay Flowers,WR,1,2024,BAL,0,17,4.35,6.82,62.29,0.24,0.0,71.0,27.24,2.82,2.63,0.88,0.25,0.29,0.58,0.53,3.29,0.0,0.0,0.06,12.32,
00-0039075,Puka Nacua,WR,0,2023,LA,0,17,6.18,9.41,87.41,0.35,0.06,85.47,37.59,4.0,3.99,1.02,0.29,0.32,0.66,0.71,5.24,0.0,0.0,0.35,17.56,18.78
00-0039075,Puka Nacua,WR,1,2024,LA,0,11,7.18,9.64,90.0,0.27,0.0,76.27,47.09,4.27,4.76,1.18,0.2,0.2,0.44,1.0,4.18,0.09,0.0,0.18,18.78,
00-0039146,Jayden Reed,WR,0,2023,GB,0,16,4.0,5.88,49.56,0.5,0.0,60.62,20.94,2.0,2.15,0.82,0.17,0.2,0.39,0.69,7.44,0.12,0.0,0.38,13.58,11.59
00-0039146,Jayden Reed,WR,1,2024,GB,0,17,3.24,4.41,50.41,0.35,0.0,40.0,22.35,1.71,2.42,1.26,0.16,0.16,0.36,1.18,9.59,0.06,0.06,0.41,11.59,
00-0039236,Johnny Wilson,WR,0,2024,PHI,0,10,0.5,1.5,3.8,0.1,0.0,14.7,1.5,0.3,-0.12,0.26,0.04,0.04,0.08,0.0,0.0,0.0,0.0,0.0,1.48,
00-0039337,Malik Nabers,WR,0,2024,NYG,0,15,7.27,11.33,80.27,0.47,0.07,107.27,30.8,3.67,3.05,0.75,0.31,0.4,0.74,0.33,0.13,0.0,0.0,0.07,18.24,
00-0039342,Xavier Legette,WR,0,2024,CAR,0,15,3.27,5.6,33.13,0.27,0.0,68.67,7.47,1.8,0.3,0.48,0.16,0.23,0.4,0.4,1.6,0.0,0.0,0.13,8.34,
00-0039355,Luke McCaffrey,WR,0,2024,WAS,0,13,1.38,1.85,12.92,0.0,0.0,13.08,7.46,0.62,0.26,0.99,0.05,0.04,0.1,0.0,0.0,0.0,0.0,0.0,2.68,
00-0039365,Jacob Cowing,WR,0,2024,SF,0,15,0.27,0.4,5.33,0.0,0.0,5.73,1.73,0.2,0.28,0.93,0.01,0.02,0.03,0.07,0.47,0.0,0.0,0.0,0.85,
00-0039392,Jha'Quan Jackson,WR,0,2024,TEN,0,12,0.08,0.25,0.67,0.0,0.0,6.5,0.17,0.08,-0.15,0.1,0.01,0.02,0.02,0.08,-0.42,0.0,0.0,0.0,0.11,
00-0039410,Ryan Flournoy,WR,0,2024,DAL,0,9,1.11,1.56,11.33,0.0,0.11,12.78,3.78,0.56,-0.31,0.89,0.02,0.02,0.05,0.0,0.0,0.0,0.0,0.0,2.02,
00-0039424,Devaughn Vele,WR,0,2024,DEN,0,13,3.15,4.23,36.54,0.23,0.0,35.46,9.77,2.0,2.7,1.03,0.1,0.11,0.23,0.0,0.0,0.0,0.0,0.0,8.19,
00-0039451,Isaiah Williams,WR,0,2024,CIN,0,8,0.25,0.38,0.75,0.0,0.0,1.88,0.88,0.0,-0.29,0.4,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.32,
00-0039491,Jalen Coker,WR,0,2024,CAR,0,11,2.91,4.18,43.45,0.18,0.0,46.91,15.55,2.09,2.64,0.93,0.09,0.12,0.21,0.0,0.0,0.0,0.0,0.0,8.41,
00-0039623,Mason Tipton,WR,0,2024,NO,0,9,1.56,2.89,11.0,0.0,0.0,36.22,3.0,0.22,-1.16,0.3,0.05,0.07,0.13,0.0,0.0,0.0,0.0,0.0,2.66,
00-0039650,Bryce Oliver,WR,0,2024,TEN,0,8,0.75,1.12,11.88,0.0,0.0,11.88,3.25,0.5,0.54,1.0,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,1.94,
00-0039751,Jordan Whittington,WR,0,2024,LA,0,14,1.57,2.0,20.93,0.0,0.0,10.79,14.5,1.0,1.18,1.94,0.05,0.04,0.1,0.14,0.86,0.0,0.0,0.14,3.75,
00-0039810,Jermaine Burton,WR,0,2024,CIN,0,8,0.5,1.75,13.38,0.0,0.0,37.0,2.75,0.5,-0.57,0.36,0.02,0.06,0.08,0.0,0.0,0.0,0.0,0.0,1.84,
00-0039816,Anthony Gould,WR,0,2024,IND,0,8,0.12,0.12,2.88,0.0,0.0,2.25,0.62,0.12,0.24,1.28,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.41,
00-0039849,Marvin Harrison Jr.,WR,0,2024,ARI,0,17,3.65,6.82,52.06,0.47,0.06,92.12,8.71,2.53,1.61,0.57,0.22,0.42,0.63,0.0,0.0,0.0,0.0,0.0,11.56,
00-0039855,Jalen McMillan,WR,0,2024,TB,0,13,2.85,4.46,35.46,0.62,0.0,54.15,10.23,1.77,0.78,0.65,0.1,0.18,0.28,0.31,3.31,0.0,0.0,0.23,10.42,
00-0039868,Troy Franklin,WR,0,2024,DEN,0,16,1.75,3.31,16.44,0.12,0.0,43.12,10.19,0.69,-1.15,0.38,0.1,0.17,0.26,0.12,0.5,0.0,0.0,0.0,4.19,
00-0039880,Malik Washington,WR,0,2024,MIA,0,14,1.86,2.57,15.93,0.0,0.0,13.93,8.79,0.93,0.5,1.14,0.06,0.05,0.13,0.36,1.79,0.07,0.0,0.07,4.06,
00-0039890,Adonai Mitchell,WR,0,2024,IND,0,17,1.35,3.24,18.35,0.0,0.06,45.59,5.94,0.94,-0.29,0.4,0.11,0.14,0.27,0.24,0.35,0.0,0.06,0.06,3.16,
00-0039893,Brian Thomas Jr.,WR,0,2024,JAX,0,17,5.12,7.82,75.41,0.59,0.0,90.71,33.06,3.12,3.19,0.83,0.25,0.34,0.62,0.35,2.82,0.0,0.0,0.18,16.71,
00-0039894,Xavier Worthy,WR,0,2024,KC,0,16,3.69,6.12,39.88,0.38,0.0,56.5,25.44,2.25,1.21,0.71,0.17,0.24,0.42,1.25,6.5,0.19,0.0,0.31,11.7,
00-0039901,Keon Coleman,WR,0,2024,BUF,0,13,2.23,4.38,42.77,0.31,0.0,66.46,16.54,1.69,1.94,0.64,0.12,0.2,0.31,0.08,0.69,0.0,0.0,0.0,8.58,
00-0039907,Ja'Lynn Polk,WR,0,2024,NE,0,14,0.86,2.36,6.21,0.14,0.0,28.21,0.93,0.29,-1.48,0.22,0.07,0.1,0.17,0.07,0.0,0.0,0.0,0.0,2.34,
00-0039915,Ladd McConkey,WR,0,2024,LAC,0,16,5.12,7.0,71.81,0.44,0.12,69.62,24.38,3.31,4.11,1.03,0.23,0.26,0.52,0.0,0.0,0.0,0.0,0.0,15.06,
00-0039916,Ricky Pearsall,WR,0,2024,SF,0,11,2.82,4.18,36.36,0.27,0.0,48.0,10.36,1.73,0.68,0.76,0.09,0.12,0.22,0.27,4.09,0.0,0.0,0.09,8.5,
00-0039919,Rome Odunze,WR,0,2024,CHI,0,17,3.18,5.94,43.18,0.18,0.12,82.24,14.88,2.18,0.94,0.53,0.19,0.31,0.5,0.18,0.88,0.0,0.0,0.06,8.52,
